	pert_id	pert_iname	inchi_key_prefix	inchi_key	canonical_smiles	pubchem_cid
4294	BRD-K15181602	BRD-K15181602	CSEHAAOKYRCVQS	CSEHAAOKYRCVQS-UHFFFAOYSA-N	CN(C)CCOc1ccc(CCN)cc1OCCN(C)C	73707594
4295	BRD-K15185037	BRD-K15185037	HUCZTLCWVGQLCW	HUCZTLCWVGQLCW-PFATUAPWSA-N	COCC(=O)Nc1ccc2OC[C@@H]3O[C@@H](CC(=O)N4CCc5ccccc5C4)CC[C@H]3N(C)C(=O)c2c1	54654184
4296	BRD-K15196155	IBC-293	RUTVRAJKELSHCC	RUTVRAJKELSHCC-UHFFFAOYSA-N	CC(C)n1nnc2cc(ccc12)C(O)=O	2736690
4297	BRD-K15206810	BRD-K15206810	SLVXUWDZBQPZMP	SLVXUWDZBQPZMP-UHFFFAOYSA-N	COc1cccc2c(NCc3ccccc3)nc(nc12)-n1c(N)nc2cc(Cl)c(Cl)cc12	50918583
4298	BRD-K15219339	BRD-K15219339	CJOIYZPSQGIVSU	CJOIYZPSQGIVSU-PJIJBLCYSA-N	C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C)Oc2ccc(NC(=O)C3CC3)cc2C1=O	44484956
4299	BRD-K15221219	SA-84905	JRDUENCFVDHCHL	JRDUENCFVDHCHL-IKDMDFKBSA-N	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc3OCOc3c2)Oc4ccc(NS(=O)(=O)c5ccc(Cl)cc5)cc4C1=O	44488857
4300	BRD-K15222491	BRD-K15222491	QUGGTUJVTWBVOW	QUGGTUJVTWBVOW-GSHUGGBRSA-N	CO[C@H](CN(C)S(=O)(=O)c1cccc(Cl)c1)[C@@H](C)CN([C@H](C)CO)C(=O)Nc1ccccc1F	54649030
4301	BRD-K15224350	BRD-K15224350	LTECXWQWCPQLLD	LTECXWQWCPQLLD-DUELTEGESA-N	C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2cccc(c2)C(=O)O)OCc3ccccc3-c4c(C1=O)n(C)c5ccccc45	54637915
4302	BRD-K15226746	BRD-K15226746	FMBSMFPRTJDIMD	FMBSMFPRTJDIMD-OPXMRZJTSA-N	OC[C@@H]1Nc2ccc(cc2[C@@H]2[C@H]1CCN2Cc1ccccc1F)-c1ccccc1	54664936
4303	BRD-K15230829	BRD-K15230829	JLPSQBARJGYMKN	JLPSQBARJGYMKN-KJNZLNQQSA-N	CN1CCN(CC1)C(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)c2ccccc2F)O1	54657936
4304	BRD-K15232561	BRD-K15232561	FOQMOMHPOVABOQ	FOQMOMHPOVABOQ-RMVXJAJNSA-N	OC[C@@H]1[C@H]2Cn3c(ccc(-c4cccnc4)c3=O)[C@H]2N(CCC(F)(F)F)[C@H]1C(=O)N1CCOCC1	54660722
4305	BRD-K15233676	BRD-K15233676	OANCONKVZGQSHB	OANCONKVZGQSHB-HYHRRZRMSA-N	C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccccc2)OCCCC[C@H](C)Oc3ccc(NC(=O)c4ccncc4)cc3C1=O	44498170
4306	BRD-K15234288	BRD-K15234288	PQKQYADLQUPHGU	PQKQYADLQUPHGU-ISCCLHIJSA-N	C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2cccc(F)c2)Oc3cc(ccc3S1(=O)=O)c4ccccc4	54624543
4307	BRD-K15234779	BRD-K15234779	VRVGAAPGNIASDT	VRVGAAPGNIASDT-OHUGHZGNSA-N	C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc3N(C)CCOc3c2)OCc4cn(CCCC1=O)nn4	44489816
4308	BRD-K15240833	BRD-K15240833	MUKCLCVASPYAHJ	MUKCLCVASPYAHJ-RBUKOAKNSA-N	CC(=O)N1[C@@H](CO)[C@@H](c2ccccc2)C11CN(C1)S(=O)(=O)c1ccccc1	60189840
4309	BRD-K15241725	BRD-K15241725	WEQLWGNDNRARGE	WEQLWGNDNRARGE-DJIMGWMZSA-N	COc1cc2CCN3C[C@@H](CC(C)C)[C@H](O)C[C@@H]3c2cc1OC	14580381
4310	BRD-K15245489	BRD-K15245489	FYGQAXXLYGAJET	FYGQAXXLYGAJET-QFIPXVFZSA-N	CCCC(=O)N1C[C@@]2(C1)CN([C@@H](CO)c1[nH]c3cc(OC)ccc3c21)S(=O)(=O)c1ccc(C)cc1	60185043
4311	BRD-K15250199	BRD-K15250199	OOXVVQWCARXVNF	OOXVVQWCARXVNF-UHFFFAOYSA-N	Clc1ccc(CSc2nnc(o2)c3ccncc3)c(Cl)c1	662619
4312	BRD-K15259924	BRD-K15259924	GXBDVNURWIBSDR	GXBDVNURWIBSDR-APWZRJJASA-N	COc1ccc(C[C@H]2CCc3cnnn3COC[C@H](NC2=O)C(C)C)cc1	54649867
4313	BRD-K15260875	BRD-K15260875	RRHNJWQDAKAZMZ	RRHNJWQDAKAZMZ-HUOQQOJOSA-N	OC[C@@H]1O[C@H](CC(=O)O)C[C@H]2[C@@H]1Oc3ccc(NC(=O)Nc4ccc(cc4)C(F)(F)F)cc23	54646110
4314	BRD-K15262564	mupirocin	MINDHVHHQZYEEK	MINDHVHHQZYEEK-HBBNESRFSA-N	C[C@H](O)[C@H](C)[C@@H]1O[C@H]1C[C@H]1CO[C@@H](C\C(C)=C\C(=O)OCCCCCCCCC(O)=O)[C@H](O)[C@@H]1O	446596
4315	BRD-K15262863	BRD-K15262863	FLKLBMGXETZBLX	FLKLBMGXETZBLX-QGZQEYEKSA-N	C\C=C\c1ccc(cc1)[C@@H]1[C@H](CO)N(CC2CC2)[C@@H]1CNS(C)(=O)=O	54651198
4316	BRD-K15277331	BRD-K15277331	IXIDSIIDBSZTEQ	IXIDSIIDBSZTEQ-JQVVWYNYSA-N	CCC(=O)N(C)C[C@H]1[C@@H]([C@@H](CO)N1C(=O)Cc1ccncc1)c1ccccc1	54651461
4317	BRD-K15284276	BRD-K15284276	FLXUQCGQCREOKE	FLXUQCGQCREOKE-YGKZAACZSA-N	C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C)Oc2ccc(NC(=O)Nc3ccc(cc3)C(F)(F)F)cc2CC1=O	44619975
4318	BRD-K15293421	BRD-K15293421	TYZKBBPMEDTMJM	TYZKBBPMEDTMJM-XYJFISCASA-N	CC(C)(C)[C@H](NC(=O)c1ccc(cc1)C(F)(F)F)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(O)=O)C#N	46916206
4319	BRD-K15318079	BRD-K15318079	ZWJVDCAUIXXXGX	ZWJVDCAUIXXXGX-NUADTHGBSA-N	CCCNC(=O)C[C@@H]1C[C@@H]2[C@@H](Oc3ccc(NC(=O)COC)cc23)[C@H](CO)O1	54646436
4320	BRD-K15318909	PRIMA1	RFBVBRVVOPAAFS	RFBVBRVVOPAAFS-UHFFFAOYSA-N	OCC1(CO)N2CCC(CC2)C1=O	322968
4321	BRD-K15328325	BRD-K15328325	OANCONKVZGQSHB	OANCONKVZGQSHB-SQQWPVGBSA-N	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccccc2)OCCCC[C@@H](C)Oc3ccc(NC(=O)c4ccncc4)cc3C1=O	44616619
4322	BRD-K15358569	BRD-K15358569	NSZKTJJQZYFHQH	NSZKTJJQZYFHQH-WSTZPKSXSA-N	COCC(=O)N1[C@@H](CO)[C@@H]([C@H]1C#N)c1ccc(cc1)C1=CCCCC1	54651002
4323	BRD-K15377376	BRD-K15377376	LPUMVFGYOYFXDR	LPUMVFGYOYFXDR-YFKTTZPYSA-N	O[C@H]1CN[C@@H]2CC[C@@H](CC(=O)Nc3nccs3)O[C@H]2COC1	54657908
4324	BRD-K15380586	BRD-K15380586	DUCDUSXLFYQTSN	DUCDUSXLFYQTSN-MUUNZHRXSA-N	COc1cccc(CN2C[C@]3(CCN(Cc4ccccn4)CC3)c3c([nH]c4cc(OC)ccc34)[C@H]2CO)c1	60185199
4325	BRD-K15384215	BRD-K15384215	NGLDGHULOYFZMR	NGLDGHULOYFZMR-ZVACXPLFSA-N	C\C=C\c1ccc(cc1)[C@@H]1[C@@H](CO)N([C@H]1CNC(C)=O)C(=O)Cc1cccnc1	54651392
4326	BRD-K15389391	BRD-K15389391	YLVWKLWKMUPGPR	YLVWKLWKMUPGPR-YZZKKUAISA-N	C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)S(=O)(=O)CC(F)(F)F)OCc2ccccc2-c3ccccc3C1=O	54637788
4327	BRD-K15392449	SA-1457187	QCHQNBIYSRQADD	QCHQNBIYSRQADD-NEWJYFPISA-N	O[C@@H]1COC[C@H]2O[C@H](CC(=O)NCCc3ccncc3)CC[C@@H]2N(Cc2cccc(c2)C(F)(F)F)C1	54657735
4328	BRD-K15400899	BRD-K15400899	KUOHVPUFFVLNET	KUOHVPUFFVLNET-MYSJAJEPSA-N	OC[C@@H]1[C@H]2Cn3c(cccc3=O)[C@H]2N(Cc2ccccn2)[C@H]1C(=O)NCCN1CCCCC1	54660962
4329	BRD-K15402119	huperzine-a	ZRJBHWIHUMBLCN	ZRJBHWIHUMBLCN-JRYCNTDSSA-N	C\C=C1/[C@H]2Cc3[nH]c(=O)ccc3[C@]1(N)CC(C)=C2	4369233
4330	BRD-K15409150	penfluridol	MDLAAYDRRZXJIF	MDLAAYDRRZXJIF-UHFFFAOYSA-N	OC1(CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccc(Cl)c(c1)C(F)(F)F	33630
4331	BRD-K15410616	BRD-K15410616	WFSMXLKWCXLDNK	WFSMXLKWCXLDNK-RACJEYCXSA-N	O[C@@H]1COC[C@@H]2O[C@H](CC(=O)N3CCN(CC3)c3ccccc3)CC[C@H]2N(Cc2ccc(Oc3ccccc3)cc2)C1	54658688
4332	BRD-K15414305	BRD-K15414305	SYQUHMCSVCULSJ	SYQUHMCSVCULSJ-CEDAICPMSA-N	COc1ccccc1CNC(=O)C[C@@H]2C[C@@H]3[C@@H](Oc4ccc(NC(=O)Nc5ccc(cc5)C(F)(F)F)cc34)[C@@H](CO)O2	54645970
4333	BRD-K15418616	BRD-K15418616	PETXHQBGDUFNPW	PETXHQBGDUFNPW-FGSXEWAUSA-N	CO[C@@H](CN(C)S(=O)(=O)c1ccccc1)[C@H](C)CN([C@@H](C)CO)C(=O)Nc1ccccc1F	54649185
4334	BRD-K15419449	I-303059	DHHTUYUQBBKHGB	DHHTUYUQBBKHGB-GQOFIONKSA-N	CO[C@H]1O[C@H](CO)[C@@H](OC(=O)Nc2ccc(Br)cc2)[C@@H]2OC(=O)[C@H](Cc3cccc(Br)c3)C\C=C\C[C@@H](Cc3cccc(Br)c3)C(=O)O[C@@H]12	24094067
4335	BRD-K15419834	BRD-K15419834	VQSQQTWXMLMOML	VQSQQTWXMLMOML-SSBOKUKZSA-N	OC[C@H]1[C@@H]([C@H]2CN(Cc3ccccc3F)CCCCN12)c1ccc(cc1)-c1cccc(c1)C#N	54666454
4336	BRD-K15420741	BRD-K15420741	DPECORRGLVHITO	DPECORRGLVHITO-VLYJIQRVSA-N	CN(C)C(=O)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(ccc(-c4cccc(F)c4)c3=O)[C@H]1N2Cc1ccccc1	54661090
4337	BRD-K15428056	BRD-K15428056	DSHPDBIZJLDJKA	DSHPDBIZJLDJKA-IMWIBFENSA-N	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc3OCCOc3c2)OCc4cn(CCCC1=O)nn4	44505243
4338	BRD-K15440898	BRD-K15440898	IVTPEBQGBIHMKX	IVTPEBQGBIHMKX-UHFFFAOYSA-N	CC(=NOC(=O)c1ccc(I)cc1)c1nccs1	46948701
4339	BRD-K15453459	BRD-K15453459	PAVPSZKVOXNNCU	PAVPSZKVOXNNCU-JCFUSDQVSA-N	COc1cccc(CNC(=O)c2cc3CN([C@@H](CCO)c3c(n2)-c2cccc(c2)-c2ccc(cc2)C#N)[S@@](=O)C(C)(C)C)c1	54649349
4340	BRD-K15457570	BRD-K15457570	FBORFXHKEDCJEC	FBORFXHKEDCJEC-RPHTVSPISA-N	CCCN1[C@H]([C@H](CO)[C@H]2Cn3c(ccc(-c4ccccc4OC)c3=O)[C@@H]12)C(=O)Nc1nccs1	54660895
4341	BRD-K15460493	BRD-K15460493	CWPRWIPOMXTHMO	CWPRWIPOMXTHMO-KZKAQZJJSA-N	OC[C@H]1[C@@H]2Cn3c(ccc(-c4ccc(F)cc4)c3=O)[C@H]([C@@H]1C(O)=O)N2CC1CCCCC1	54660899
4342	BRD-K15464148	BRD-K15464148	BQRBXGWYUGGWQF	BQRBXGWYUGGWQF-GUDVDZBRSA-N	OC[C@H]1N[C@H](C#N)[C@H]1c1ccc(cc1)C#Cc1ccccc1F	54650175
4343	BRD-K15466057	BRD-K15466057	VUMKAXCAFCSXAP	VUMKAXCAFCSXAP-CMKODMSKSA-N	COCC(=O)N1[C@@H](CO)[C@H]2[C@@H]1CN(C(=O)Nc1cc(F)ccc1F)c1ccccc21	54652482
4344	BRD-K15467014	BRD-K15467014	MKXUVDRBPODBNG	MKXUVDRBPODBNG-UHFFFAOYSA-N	CN(C)CCCN1c2ccc(cc2CCc3cc(ccc13)[N+](=O)[O-])[N+](=O)[O-]	133407
4345	BRD-K15475572	BRD-K15475572	OVZKCFIPHFFYBJ	OVZKCFIPHFFYBJ-UHFFFAOYSA-N	O=C(NCc1ccccc1)c1cccc(c1)-n1sc2ccccc2c1=O	16749997
4346	BRD-K15476875	BRD-K15476875	ATPIYVGDEBDNGC	ATPIYVGDEBDNGC-JZEPBHRJSA-N	COc1ccc(NC(=O)Nc2ccc3O[C@@H]4[C@@H](C[C@@H](CC(=O)NC5CCCCC5)O[C@@H]4CO)c3c2)cc1	54646433
4347	BRD-K15477190	BRD-K15477190	UDMIDSQAUXVXMN	UDMIDSQAUXVXMN-BCSOYYNPSA-N	C[C@H](NC(=O)C[C@H]1O[C@@H](CO)[C@@H](NC(=O)Nc2ccc3OCOc3c2)C=C1)c1ccccc1	54638956
4348	BRD-K15478534	BRD-K15478534	UASLWQYOELVMOC	UASLWQYOELVMOC-DYLHXGEVSA-N	COc1cccc(c1)S(=O)(=O)N(C)C[C@@H]2Oc3cc(ccc3S(=O)(=O)N(C[C@@H]2C)[C@@H](C)CO)C4=CCCC4	54630721
4349	BRD-K15485967	BRD-K15485967	KKWAEGUSNQIREC	KKWAEGUSNQIREC-PZMMLYQQSA-N	CO[C@H]1CC[C@H]2CCOc3c(cccc3C(=O)N(C)C[C@@H](OC)[C@@H](C)C(=O)N(C)C[C@H]1O2)C#N	54649611
4350	BRD-K15489726	BRD-K15489726	GHLJLHKVBJDFKH	GHLJLHKVBJDFKH-BPYKYCOYSA-N	C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2cccc(Oc3ccccn3)c2)OCc4cnnn4CCCC1=O	44506006
4351	BRD-K15502390	nevirapine	NQDJXKOVJZTUJA	NQDJXKOVJZTUJA-UHFFFAOYSA-N	Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1	4463
4352	BRD-K15502712	BRD-K15502712	KGPKEHLIXQTDQP	KGPKEHLIXQTDQP-OMOWZKTISA-N	C/C=C/c1cnc2O[C@H](CN(C)S(=O)(=O)c3cn(C)cn3)[C@@H](C)CN([C@H](C)CO)C(=O)c2c1	54618129
4353	BRD-K15505145	BRD-K15505145	WYPGSQIBOYUSAK	WYPGSQIBOYUSAK-DNRQZRRGSA-N	C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2cccc(Oc3ccccn3)c2)OCc4cn(CCCC1=O)nn4	44485749
4354	BRD-K15507118	BRD-K15507118	AMJJCKBOWHOXQT	AMJJCKBOWHOXQT-IEGUWTFLSA-N	C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)NC2CCCCC2)Oc3ccc(cc3C1=O)N(C)C	44492308
4355	BRD-K15513102	BRD-K15513102	VRPVHEJOGHTQDQ	VRPVHEJOGHTQDQ-CWDLOFLHSA-N	COc1cccc(NC(=O)C[C@H]2CC[C@H]3[C@H](COc4ccc(NC(=O)C5CCOCC5)cc4C(=O)N3C)O2)c1	54654007
4356	BRD-K15513663	BRD-K15513663	LMGISOPGJGQDCH	LMGISOPGJGQDCH-UMEGOILYSA-N	CCCC#Cc1cnc2O[C@H](CN(C)S(=O)(=O)c3cccc(OC)c3)[C@H](C)CN([C@H](C)CO)C(=O)c2c1	54618898
4357	BRD-K15519488	CS-110266	RGSVXQJPSWZXOP	RGSVXQJPSWZXOP-UHFFFAOYSA-N	C1CCN(CC1)C1(CCCCC1)c1cc2ccccc2s1	123692
4358	BRD-K15522385	cinanserin	RSUVYMGADVXGOU	RSUVYMGADVXGOU-UHFFFAOYSA-N	CN(C)CCCSc1ccccc1NC(=O)C=Cc2ccccc2	-666
4359	BRD-K15524596	BRD-K15524596	APFPSBMNLBSISN	APFPSBMNLBSISN-QFIPXVFZSA-N	COc1ccc2c3c([C@H](CO)N(C)C[C@]33CCN(CC3)C(=O)c3ccccc3F)n(C)c2c1	60187514
4360	BRD-K15525241	BRD-K15525241	IKKPAINHCJPYFK	IKKPAINHCJPYFK-SWYRRKHMSA-N	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccccc2)Oc3cc(C#CC4CC4)ccc3S1(=O)=O	54625696
4361	BRD-K15525634	BRD-K15525634	FYJCWMHGNJCWQV	FYJCWMHGNJCWQV-ARFHVFGLSA-N	CN(C)CC#Cc1ccc(cc1)[C@H]1[C@@H](CO)N[C@H]1C#N	54650041
4362	BRD-K15530151	BRD-K15530151	PIMBJQHAALXIRA	PIMBJQHAALXIRA-XMODGQSNSA-N	C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)[C@H]2CCCN2C)OCc3ccccc3-c4ccccc4C1=O	56835431
4363	BRD-K15531302	BRD-K15531302	XRNLWPODXOTNKN	XRNLWPODXOTNKN-NUNAXRQHSA-N	Fc1ccc(cc1)-c1ccc(cc1)[C@H]1[C@@H]2CNC[C@H]1N2S(=O)(=O)c1ccccc1	60185126
4364	BRD-K15535200	BRD-K15535200	AVCDQRNGDYLZTC	AVCDQRNGDYLZTC-YXYSEUPNSA-N	O[C@H]1COC[C@H]2O[C@H](CC(=O)NCc3ccc(F)cc3)CC[C@@H]2N(C1)C(=O)c1cnccn1	54657875
4365	BRD-K15559773	BRD-K15559773	JCOLJGTTWDEFNT	JCOLJGTTWDEFNT-YZIHRLCOSA-N	C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccncc2)Oc3ncc(cc3C1=O)c4ccccc4C	54625611
4366	BRD-K15563106	phloretin	VGEREEWJJVICBM	VGEREEWJJVICBM-UHFFFAOYSA-N	Oc1ccc(CCC(=O)c2c(O)cc(O)cc2O)cc1	4788
4367	BRD-K15567136	papaverine	XQYZDYMELSJDRZ	XQYZDYMELSJDRZ-UHFFFAOYSA-N	COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC	6084
4368	BRD-K15567837	clopamide	LBXHRAWDUMTPSE	LBXHRAWDUMTPSE-AOOOYVTPSA-N	C[C@H]1CCC[C@@H](C)N1NC(=O)c2ccc(Cl)c(c2)S(=O)(=O)N	12492
4369	BRD-K15579005	BRD-K15579005	OWPXWWCVMFAFIQ	OWPXWWCVMFAFIQ-NMMYMHLASA-N	CO[C@@H](CN(C)S(=O)(=O)c1ccc(C)cc1)[C@H](C)CN(Cc1ccccc1Cl)[C@@H](C)CO	54648989
4370	BRD-K15588452	R-96544	AFZLABYDOCWQBQ	AFZLABYDOCWQBQ-WOJBJXKFSA-N	COc1cccc(CCc2ccccc2OCC[C@@H]2C[C@@H](O)CN2C)c1	10668211
4371	BRD-K15592317	CP-466722	ILBRKJBKDGCSCB	ILBRKJBKDGCSCB-UHFFFAOYSA-N	COc1cc2ncnc(-n3nc(nc3N)-c3ccccn3)c2cc1OC	44551660
4372	BRD-K15593941	BRD-K15593941	REQXYHQUJXPQQP	REQXYHQUJXPQQP-ARNLJNQMSA-N	COc1cccc(c1)-c1ccc(cc1)[C@@H]1[C@@H](CO)N2[C@H]1CN(CC2=O)C(=O)c1cccnc1	60191185
4373	BRD-K15594502	BRD-K15594502	VNKVSVFDGMBXSL	VNKVSVFDGMBXSL-QZNHQXDQSA-N	CC(C)C#Cc1ccc(cc1)[C@H]1[C@@H](CO)N2[C@H]1CN(CC2=O)C(=O)NC1CCCC1	60190946
4374	BRD-K15600521	BRD-K15600521	XRGAKVKGJSFEJA	XRGAKVKGJSFEJA-VAMGGRTRSA-N	COc1cccc(c1)C#Cc1ccc(cc1)[C@H]1[C@@H](CO)N[C@@H]1C#N	54649898
4375	BRD-K15600710	obatoclax	RFTSSZJZXOSICM	RFTSSZJZXOSICM-GRSHGNNSSA-N	COC1=CC(=N\C\1=C/c1[nH]c(C)cc1C)c1cc2ccccc2[nH]1	11404337
4376	BRD-K15601958	SEW-2871	OYMNPJXKQVTQTR	OYMNPJXKQVTQTR-UHFFFAOYSA-N	FC(F)(F)c1sc(cc1-c1ccccc1)-c1nc(no1)-c1cccc(c1)C(F)(F)F	4077460
4377	BRD-K15616905	CCCP	UGTJLJZQQFGTJD	UGTJLJZQQFGTJD-UHFFFAOYSA-N	Clc1cccc(NN=C(C#N)C#N)c1	-666
4378	BRD-K15619703	BRD-K15619703	IXCMNLOSFSWDKI	IXCMNLOSFSWDKI-DFIYOIEZSA-N	C[C@H](CO)N1C[C@H](C)[C@H](CN(C)CC2CCOCC2)Oc3cc(ccc3S1(=O)=O)c4cccnc4	54618663
4379	BRD-K15626512	BRD-K15626512	AVGQIEGBBUBHIP	AVGQIEGBBUBHIP-KFWWJZLASA-N	Cc1nc(sc1C)N1[C@H](CO)[C@H]([C@H]1C#N)c1ccccc1	54649970
4380	BRD-K15627143	BRD-K15627143	RVAJSSWYGUKEHO	RVAJSSWYGUKEHO-MZBJOSPHSA-N	CN1[C@@H](CO)[C@@H]2CCN([C@@H]2c2cc(ccc12)-c1ccccc1F)S(=O)(=O)c1cccc(C)c1	54665052
4381	BRD-K15634164	BRD-K15634164	UEDLRIRBQUSIHX	UEDLRIRBQUSIHX-QPPRZBLKSA-N	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)C(F)(F)F)Oc3ccc(NC(=O)Nc4ccc5OCOc5c4)cc3CC1=O	54614320
4382	BRD-K15638296	BRD-K15638296	DPPRDHUULHYEIR	DPPRDHUULHYEIR-HHJKRLRDSA-N	C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)CC2CC2)Oc3cc(ccc3S1(=O)=O)c4ccc(C#N)cc4	54626407
4383	BRD-K15639930	BRD-K15639930	OXAYHDRNXZXDOZ	OXAYHDRNXZXDOZ-BKZGZDJESA-N	CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)c3cccc(OC)c3)ccc2OC[C@@H](C)N(CCc2ccccc2)C[C@@H]1C	54631789
4384	BRD-K15640888	BRD-K15640888	FQICFDBMQBCJDT	FQICFDBMQBCJDT-UHFFFAOYSA-N	COc1ccc(cc1)S(=O)(=O)n2nc(OC(=O)c3ccccc3)cc2N	655490
4385	BRD-K15650895	BRD-K15650895	SPGVKSWBRQENOP	SPGVKSWBRQENOP-JXYHXMIBSA-N	COc1ccc(NC(=O)Nc2ccc3O[C@@H]4[C@@H](C[C@@H](CC(=O)NCC(F)(F)F)O[C@H]4CO)c3c2)cc1	54645879
4386	BRD-K15651660	BRD-K15651660	GOHLAUSVLSRLLT	GOHLAUSVLSRLLT-RRQZXNHTSA-N	C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)C2CC2)OCc3ccccc3-c4ccccc4C1=O	56835221
4387	BRD-K15672359	SA-246522	UCKREMIJSDYNRS	UCKREMIJSDYNRS-IUKKYPGJSA-N	CC(C)NC(=O)Nc1ccc2O[C@H](CN(C)CC3CC3)[C@@H](C)CN([C@@H](C)CO)C(=O)Cc2c1	44503093
4388	BRD-K15672523	BRD-K15672523	LHUPWNMUDNKYCT	LHUPWNMUDNKYCT-DGIFUFQNSA-N	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(F)cc2)Oc3c(NC(=O)Nc4cccc5ccccc45)cccc3C1=O	44500453
4389	BRD-K15679280	BRD-K15679280	ZADPRABAISSLKD	ZADPRABAISSLKD-KUSCKROYSA-N	CN(C)CCCNC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(ccc(-c4ccccc4)c3=O)[C@@H]1N2C(=O)CC1CC1	54660831
4390	BRD-K15684061	BRD-K15684061	DFIFSWMEHHNDQD	DFIFSWMEHHNDQD-OHUGHZGNSA-N	C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(F)cc2)Oc3cc(C#CC(C)(C)O)ccc3S1(=O)=O	54618195
4391	BRD-K15687395	BRD-K15687395	HTKHLCDDEOIAQO	HTKHLCDDEOIAQO-WYEJZRMESA-N	CCCN1C[C@@H](C)[C@H](CN(C)C(=O)c2cc(NC(=O)Nc3ccccc3F)ccc2OC[C@@H]1C)OC	54631758
4392	BRD-K15690570	BRD-K15690570	RQAOUBOGQGVTCU	RQAOUBOGQGVTCU-HFSMHLIXSA-N	CNC(=O)C[C@@H]1CC[C@H]2[C@@H](COc3ccc(NC(=O)c4cc(F)cc(F)c4)cc3C(=O)N2C)O1	54654167
4393	BRD-K15695045	BRD-K15695045	PDYFFKDIVHOONQ	PDYFFKDIVHOONQ-GGJMMHKRSA-N	CO[C@H]1CN(C)C(=O)c2cc(NC(=O)c3ccccc3F)ccc2OC[C@H](C)N(CC2CCOCC2)C[C@H]1C	54631477
4394	BRD-K15697250	BRD-K15697250	GSJQWIMRHZMSNH	GSJQWIMRHZMSNH-OAQYLSRUSA-N	COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C[C@]31CCN(C)CC1)C(=O)c1ccccc1	60189918
4395	BRD-K15706160	BRD-K15706160	KWQYOPXXHRJLFX	KWQYOPXXHRJLFX-HSZRJFAPSA-N	COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(Cc1cc(F)ccc1F)C[C@]31CN(C1)C(=O)C1CCC1	60189820
4396	BRD-K15707609	BRD-K15707609	ZIFILFAABSOBLR	ZIFILFAABSOBLR-WIDNXDAUSA-N	CN1[C@@H]2CC[C@@H](CC(=O)N3CCc4ccccc4C3)O[C@@H]2COc2ccc(NS(=O)(=O)c3cccc(F)c3)cc2C1=O	54654221
4397	BRD-K15713006	BRD-K15713006	DVUZCPZOEGBIKA	DVUZCPZOEGBIKA-XGHQBKJUSA-N	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2ccc(cc2)C(F)(F)F)OCc3cn(CCCC1=O)nn3	44505818
4398	BRD-K15713104	BRD-K15713104	QOPMKJNNAFOQDN	QOPMKJNNAFOQDN-WWMYMODYSA-N	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2cccc(c2)C(F)(F)F)OCc3cn(CCCC1=O)nn3	44505833
4399	BRD-K15715913	fluperlapine	OBWGMKKHCLHVIE	OBWGMKKHCLHVIE-UHFFFAOYSA-N	CN1CCN(CC1)C2=Nc3cc(F)ccc3Cc4ccccc24	49381
4400	BRD-K15716662	KU-C104493	KCEINUXVJMDYCM	KCEINUXVJMDYCM-UHFFFAOYSA-N	COc1ccccc1-c1cc2nc(cc(N3CCN(CC3)C(=O)c3ccco3)n2n1)-c1ccccc1	44640176
